#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 846: Virginia Lakes Ridge, CA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Virginia Lakes Ridge (846) 
# California  SNOTEL Site - 9400 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Feb 26, 2020 1:32:14 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2005-04-12,35.2,34.2,47,26,36,0.00
2005-04-13,35.2,34.2,32,12,25,0.00
2005-04-14,35.2,34.2,43,11,27,0.00
2005-04-15,35.2,34.2,53,20,35,0.00
2005-04-16,35.2,34.2,58,29,40,0.00
2005-04-17,35.3,34.2,48,30,37,0.00
2005-04-18,35.2,34.2,43,15,29,0.00
2005-04-19,35.2,34.2,30,13,19,0.20
2005-04-20,35.2,34.4,43,14,27,0.00
2005-04-21,35.3,34.4,52,18,33,0.00
2005-04-22,35.3,34.4,48,25,33,0.00
2005-04-23,35.2,34.4,43,22,31,0.00
2005-04-24,35.2,34.4,45,22,30,0.10
2005-04-25,35.2,34.5,47,19,31,0.00
2005-04-26,35.0,34.5,54,25,37,0.00
2005-04-27,34.7,34.5,51,25,34,0.00
2005-04-28,33.8,34.5,43,22,29,0.00
2005-04-29,33.5,34.5,51,22,34,0.10
2005-04-30,33.4,34.6,51,26,35,0.00
2005-05-01,33.1,34.6,53,29,37,0.00
2005-05-02,32.6,34.6,54,25,36,0.00
2005-05-03,31.2,34.6,56,25,38,0.00
2005-05-04,30.6,34.6,51,33,41,0.00
2005-05-05,30.3,34.6,42,28,34,0.20
2005-05-06,30.1,34.8,42,24,31,0.00
2005-05-07,30.1,34.8,50,22,34,0.10
2005-05-08,30.1,34.9,49,28,35,0.20
2005-05-09,30.0,35.1,38,13,26,0.80
2005-05-10,30.1,35.9,42,13,26,0.00
2005-05-11,30.2,35.9,46,16,32,0.00
2005-05-12,30.3,35.9,59,24,39,0.10
2005-05-13,29.7,36.0,58,30,42,0.00
2005-05-14,29.6,36.0,65,33,46,0.00
2005-05-15,28.7,36.0,61,38,46,0.00
2005-05-16,27.8,36.0,40,20,31,0.70
2005-05-17,26.5,36.7,53,20,37,0.10
2005-05-18,26.6,36.8,52,36,42,0.10
2005-05-19,25.5,36.9,56,40,46,0.10
2005-05-20,24.2,37.0,56,38,47,0.00
2005-05-21,22.6,37.0,70,34,49,0.00
2005-05-22,22.3,37.0,68,39,52,0.00
2005-05-23,22.3,37.0,68,39,53,0.00
2005-05-24,22.3,37.0,67,38,50,0.00
2005-05-25,22.3,37.0,68,37,50,0.00
2005-05-26,22.3,37.0,67,40,51,0.00
2005-05-27,21.2,37.0,68,40,51,0.00
2005-05-28,19.5,37.0,62,38,48,0.00
2005-05-29,18.3,37.0,47,29,39,0.00
2005-05-30,17.7,37.0,59,29,43,0.00
2005-05-31,16.5,37.0,63,35,48,0.00
2005-06-01,14.3,37.0,61,36,48,0.00
2005-06-02,12.6,37.0,56,28,42,0.00
2005-06-03,11.1,37.0,58,26,41,0.00
2005-06-04,9.0,37.0,59,33,46,0.00
2005-06-05,7.0,37.0,47,31,40,0.00
2005-06-06,4.6,37.0,42,25,32,0.00
2005-06-07,3.4,37.0,46,22,36,0.00
2005-06-08,2.9,37.0,48,31,39,0.00
2005-06-09,0.6,37.0,48,30,39,0.00
2005-06-10,0.0,37.0,57,30,42,0.00
2005-06-11,0.0,37.0,57,30,44,0.00
2005-06-12,0.0,37.0,63,31,47,0.00
2005-06-13,0.0,37.0,67,36,51,0.00
2005-06-14,0.0,37.0,65,41,52,0.00
2005-06-15,0.0,37.0,65,38,52,0.00
2005-06-16,0.0,37.0,57,33,44,0.10
2005-06-17,0.0,37.1,46,27,37,0.00
2005-06-18,0.0,37.1,52,26,39,0.00
2005-06-19,0.0,37.1,57,28,44,0.00
2005-06-20,0.0,37.1,64,39,52,0.00
2005-06-21,0.0,37.1,62,42,53,0.00
2005-06-22,0.0,37.1,69,43,54,0.00
2005-06-23,0.0,37.1,67,40,53,0.00
2005-06-24,0.0,37.1,63,40,51,0.00
2005-06-25,0.0,37.1,56,34,42,0.00
2005-06-26,0.0,37.1,62,35,47,0.00
2005-06-27,0.0,37.1,63,36,51,0.00
2005-06-28,0.0,37.1,65,39,52,0.00
2005-06-29,0.0,37.1,70,38,54,0.00
2005-06-30,0.0,37.1,74,44,58,0.00
2005-07-01,0.0,37.1,76,48,61,0.00
2005-07-02,0.0,37.1,74,48,60,0.00
2005-07-03,0.0,37.1,72,47,58,0.00
2005-07-04,0.0,37.1,74,46,59,0.00
2005-07-05,0.0,37.1,78,47,60,0.00
2005-07-06,0.0,37.1,77,48,61,0.00
2005-07-07,0.0,37.1,77,50,62,0.00
2005-07-08,0.0,37.1,77,49,61,0.00
2005-07-09,0.0,37.1,69,46,56,0.00
2005-07-10,0.0,37.1,72,46,58,0.00
2005-07-11,0.0,37.1,80,48,63,0.00
2005-07-12,0.0,37.1,81,52,64,0.00
2005-07-13,0.0,37.1,79,53,64,0.00
2005-07-14,0.0,37.1,81,53,65,0.00
2005-07-15,0.0,37.1,81,55,65,0.00
2005-07-16,0.0,37.1,81,55,66,0.00
2005-07-17,0.0,37.1,83,53,65,0.00
2005-07-18,0.0,37.1,83,54,66,0.00
2005-07-19,0.0,37.1,82,54,66,0.00
2005-07-20,0.0,37.1,81,48,65,0.10
2005-07-21,0.0,37.2,75,52,58,0.00
2005-07-22,0.0,37.2,73,50,60,0.00
2005-07-23,0.0,37.2,78,49,62,0.00
2005-07-24,0.0,37.2,76,50,62,0.00
2005-07-25,0.0,37.2,74,48,60,0.00
2005-07-26,0.0,37.2,77,47,60,0.00
2005-07-27,0.0,37.2,77,51,63,0.00
2005-07-28,0.0,37.2,72,46,56,0.00
2005-07-29,0.0,37.2,72,46,57,0.00
2005-07-30,0.0,37.2,74,46,59,0.00
2005-07-31,0.0,37.2,74,49,59,0.00
2005-08-01,0.0,37.2,72,48,58,0.00
2005-08-02,0.0,37.2,70,43,57,0.00
2005-08-03,0.0,37.2,76,46,59,0.00
2005-08-04,0.0,37.2,78,49,61,0.00
2005-08-05,0.0,37.2,77,51,60,0.00
2005-08-06,0.0,37.2,74,51,59,0.00
2005-08-07,0.0,37.2,72,49,56,0.00
2005-08-08,0.0,37.2,72,49,58,0.00
2005-08-09,0.0,37.2,60,46,53,0.20
2005-08-10,0.0,37.4,59,43,50,0.00
2005-08-11,0.0,37.4,59,43,50,0.00
2005-08-12,0.0,37.4,61,43,50,0.00
2005-08-13,0.0,37.4,58,41,48,0.00
2005-08-14,0.0,37.4,58,41,49,0.00
2005-08-15,0.0,37.4,47,35,41,0.10
2005-08-16,0.0,37.5,51,35,42,0.00
2005-08-17,0.0,37.5,54,39,45,0.00
2005-08-18,0.0,37.5,55,40,46,0.00
2005-08-19,0.0,37.5,56,39,47,0.00
2005-08-20,0.0,37.5,57,41,48,0.00
2005-08-21,0.0,37.5,57,41,48,0.00
2005-08-22,0.0,37.5,70,48,57,0.00
2005-08-23,0.0,37.5,71,49,58,0.00
2005-08-24,0.0,37.5,69,47,56,0.00
2005-08-25,0.0,37.5,70,46,56,0.00
2005-08-26,0.0,37.5,70,46,56,0.00
2005-08-27,0.0,37.5,73,48,59,0.00
2005-08-28,0.0,37.5,73,49,60,0.00
2005-08-29,0.0,37.5,66,49,58,0.00
2005-08-30,0.0,37.5,63,36,49,0.00
2005-08-31,0.0,37.5,68,42,53,0.00
2005-09-01,0.0,37.5,70,47,57,0.00
2005-09-02,0.0,37.5,68,48,56,0.00
2005-09-03,0.0,37.5,66,44,55,0.00
2005-09-04,0.0,37.5,62,40,51,0.00
2005-09-05,0.0,37.5,65,41,51,0.00
2005-09-06,0.0,37.5,66,43,54,0.00
2005-09-07,0.0,37.5,68,44,54,0.00
2005-09-08,0.0,37.5,63,42,51,0.00
2005-09-09,0.0,37.5,54,35,45,0.00
2005-09-10,0.0,37.5,50,29,40,0.00
2005-09-11,0.0,37.5,49,29,37,0.00
2005-09-12,0.0,37.5,53,29,40,0.00
2005-09-13,0.0,37.5,56,33,43,0.00
2005-09-14,0.0,37.5,59,36,46,0.00
2005-09-15,0.0,37.5,61,39,48,0.00
2005-09-16,0.0,37.5,57,41,47,0.00
2005-09-17,0.0,37.5,56,37,45,0.00
2005-09-18,0.0,37.5,56,33,44,0.00
2005-09-19,0.0,37.5,61,39,49,0.00
2005-09-20,0.0,37.5,51,39,46,0.00
2005-09-21,0.0,37.5,58,37,47,0.00
2005-09-22,0.0,37.5,63,42,51,0.00
2005-09-23,0.0,37.5,54,38,48,0.00
2005-09-24,0.0,37.5,52,29,39,0.00
2005-09-25,0.0,37.5,53,28,40,0.00
2005-09-26,0.0,37.5,47,34,39,0.00
2005-09-27,0.0,37.5,48,31,39,0.00
2005-09-28,0.0,37.5,58,36,45,0.00
2005-09-29,0.0,37.5,69,42,52,0.10
2005-09-30,0.0,37.6,65,46,54,0.00
2005-10-01,0.0,0.0,59,45,50,0.00
2005-10-02,0.0,0.0,53,35,44,0.00
2005-10-03,0.0,0.0,46,28,36,0.00
2005-10-04,0.0,0.0,41,22,30,0.00
2005-10-05,0.0,0.0,49,26,36,0.00
2005-10-06,0.0,0.0,62,34,47,0.00
2005-10-07,0.0,0.0,62,43,50,0.00
2005-10-08,0.0,0.0,47,31,40,0.00
2005-10-09,0.0,0.0,51,29,37,0.00
2005-10-10,0.0,0.0,55,30,43,0.00
2005-10-11,0.0,0.0,56,37,45,0.10
2005-10-12,0.0,0.1,54,34,42,0.00
2005-10-13,0.0,0.1,62,42,50,0.00
2005-10-14,0.0,0.1,63,44,51,0.00
2005-10-15,0.0,0.1,45,30,37,0.00
2005-10-16,0.0,0.1,48,28,38,0.00
2005-10-17,0.0,0.1,51,34,42,0.00
2005-10-18,0.0,0.1,46,38,42,0.00
2005-10-19,0.0,0.1,55,37,45,0.00
2005-10-20,0.0,0.1,54,35,43,0.10
2005-10-21,0.0,0.2,54,36,43,0.00
2005-10-22,0.0,0.2,57,38,45,0.00
2005-10-23,0.0,0.2,58,40,47,0.00
2005-10-24,0.0,0.2,53,38,44,0.10
2005-10-25,0.0,0.3,45,33,38,0.00
2005-10-26,0.0,0.3,48,34,39,0.00
2005-10-27,0.0,0.3,40,30,34,0.00
2005-10-28,0.0,0.3,44,31,36,0.00
2005-10-29,0.0,0.3,47,29,36,0.00
2005-10-30,0.0,0.3,47,31,37,0.00
2005-10-31,0.0,0.3,56,37,45,0.00
2005-11-01,0.0,0.3,54,40,47,0.00
2005-11-02,0.0,0.3,46,31,39,0.00
2005-11-03,0.0,0.3,41,29,34,0.00
2005-11-04,0.0,0.3,43,29,36,0.00
2005-11-05,0.0,0.3,50,31,42,0.10
2005-11-06,0.0,0.4,48,34,40,0.10
2005-11-07,0.0,0.5,43,33,36,0.00
2005-11-08,0.0,0.5,40,32,35,0.20
2005-11-09,0.2,0.7,42,29,35,0.00
2005-11-10,0.2,0.7,44,33,37,0.10
2005-11-11,0.2,0.8,46,31,37,0.00
2005-11-12,0.1,0.8,45,31,36,0.00
2005-11-13,0.0,0.8,47,34,39,0.00
2005-11-14,0.0,0.8,49,31,38,0.00
2005-11-15,0.0,0.8,51,33,39,0.00
2005-11-16,0.0,0.8,51,33,39,0.00
2005-11-17,0.0,0.8,48,33,38,0.00
2005-11-18,0.0,0.8,54,35,41,0.00
2005-11-19,0.0,0.8,53,37,42,0.00
2005-11-20,0.0,0.8,53,37,42,0.00
2005-11-21,0.0,0.8,50,34,39,0.00
2005-11-22,0.0,0.8,49,33,38,0.00
2005-11-23,0.0,0.8,46,33,37,0.00
2005-11-24,0.0,0.8,48,33,40,0.10
2005-11-25,0.0,0.9,44,21,35,0.10
2005-11-26,0.0,1.0,26,11,19,0.00
2005-11-27,0.0,1.0,29,12,21,0.00
2005-11-28,0.0,1.0,39,21,31,0.50
2005-11-29,0.5,1.5,37,32,35,0.10
2005-11-30,0.6,1.6,40,32,36,0.10
2005-12-01,0.7,1.7,37,30,32,1.30
2005-12-02,2.0,3.0,32,16,24,0.70
2005-12-03,2.6,3.7,24,8,15,0.00
2005-12-04,2.6,3.7,30,9,18,0.00
2005-12-05,2.6,3.7,33,17,22,0.00
2005-12-06,2.6,3.7,35,17,25,0.00
2005-12-07,2.6,3.7,41,23,32,0.50
2005-12-08,2.9,4.2,33,21,27,0.00
2005-12-09,2.9,4.2,36,20,26,0.00
2005-12-10,2.9,4.2,39,25,29,0.00
2005-12-11,2.9,4.2,40,26,31,0.00
2005-12-12,2.9,4.2,35,24,28,0.00
2005-12-13,2.9,4.2,41,25,30,0.00
2005-12-14,2.9,4.2,40,25,29,0.00
2005-12-15,2.9,4.2,36,24,28,0.00
2005-12-16,2.9,4.2,36,24,29,0.00
2005-12-17,2.9,4.2,33,25,30,0.80
2005-12-18,3.7,5.0,33,26,30,1.20
2005-12-19,5.2,6.2,43,29,34,0.40
2005-12-20,5.4,6.6,44,34,40,0.00
2005-12-21,5.5,6.6,47,33,39,0.30
2005-12-22,6.2,6.9,43,34,38,0.40
2005-12-23,6.5,7.3,47,34,38,0.00
2005-12-24,6.5,7.3,52,35,42,0.00
2005-12-25,6.6,7.3,44,32,39,0.10
2005-12-26,6.6,7.4,34,21,27,0.30
2005-12-27,6.9,7.7,44,29,36,0.40
2005-12-28,7.2,8.1,42,23,31,0.40
2005-12-29,7.5,8.5,36,17,28,0.20
2005-12-30,7.5,8.7,41,32,35,0.40
2005-12-31,8.2,9.1,34,17,27,2.40
2006-01-01,10.9,11.5,30,18,25,1.20
2006-01-02,12.3,12.7,31,22,27,2.80
2006-01-03,15.3,15.5,30,18,25,0.20
2006-01-04,15.5,15.7,41,26,31,0.10
2006-01-05,15.6,15.8,46,29,37,0.20
2006-01-06,15.8,16.0,47,34,40,0.00
2006-01-07,15.8,16.0,38,26,31,0.00
2006-01-08,15.8,16.0,38,23,30,0.00
2006-01-09,15.8,16.0,43,25,31,0.00
2006-01-10,15.8,16.0,43,30,37,0.10
2006-01-11,15.9,16.1,43,28,36,0.00
2006-01-12,15.9,16.1,42,27,35,0.00
2006-01-13,15.9,16.1,42,32,37,0.00
2006-01-14,15.9,16.1,35,18,24,0.80
2006-01-15,16.7,16.9,18,7,13,0.00
2006-01-16,16.7,16.9,35,15,26,0.00
2006-01-17,16.7,16.9,38,26,32,0.10
2006-01-18,16.8,17.0,29,14,22,0.30
2006-01-19,17.2,17.3,22,9,13,0.00
2006-01-20,17.2,17.3,32,12,20,0.00
2006-01-21,17.2,17.3,33,14,23,0.00
2006-01-22,17.2,17.3,24,11,17,0.00
2006-01-23,17.2,17.3,36,15,25,0.00
2006-01-24,17.2,17.3,38,23,28,0.00
2006-01-25,17.2,17.3,38,22,28,0.00
2006-01-26,17.2,17.3,32,20,25,0.00
2006-01-27,17.2,17.3,33,15,25,0.00
2006-01-28,17.2,17.3,34,27,31,1.10
2006-01-29,18.4,18.4,44,27,34,0.00
2006-01-30,18.4,18.4,39,22,32,0.20
2006-01-31,18.6,18.6,46,12,31,0.10
2006-02-01,18.7,18.7,42,32,36,0.00
2006-02-02,18.7,18.7,42,29,36,0.00
2006-02-03,18.7,18.7,48,28,36,0.00
2006-02-04,18.7,18.7,40,30,35,0.00
2006-02-05,18.7,18.7,43,25,32,0.00
2006-02-06,18.7,18.7,44,29,35,0.00
2006-02-07,18.7,18.7,42,29,33,0.00
2006-02-08,18.7,18.7,48,29,34,0.00
2006-02-09,18.7,18.7,47,28,34,0.00
2006-02-10,18.7,18.7,48,30,35,0.00
2006-02-11,18.7,18.7,50,30,36,0.00
2006-02-12,18.6,18.7,45,30,35,0.00
2006-02-13,18.6,18.7,46,29,36,0.00
2006-02-14,18.6,18.7,41,22,33,0.00
2006-02-15,18.6,18.7,23,1,11,0.10
2006-02-16,18.7,18.8,21,0,10,0.00
2006-02-17,18.7,18.8,18,6,12,0.10
2006-02-18,18.9,18.9,20,4,11,0.00
2006-02-19,18.9,18.9,18,3,10,0.10
2006-02-20,19.0,19.0,20,3,9,0.00
2006-02-21,19.0,19.0,28,5,17,0.00
2006-02-22,19.0,19.0,35,17,26,0.00
2006-02-23,19.0,19.0,38,19,27,0.00
2006-02-24,19.0,19.0,42,22,29,0.00
2006-02-25,19.0,19.0,44,23,32,0.00
2006-02-26,19.0,19.0,42,29,35,0.10
2006-02-27,19.1,19.1,37,30,34,1.30
2006-02-28,20.7,20.4,34,15,23,1.10
2006-03-01,21.8,21.5,37,10,21,0.00
2006-03-02,21.8,21.5,30,20,24,0.30
2006-03-03,22.1,21.8,23,8,17,1.70
2006-03-04,23.8,23.5,31,3,18,0.00
2006-03-05,23.8,23.5,40,17,30,0.00
2006-03-06,23.8,23.5,32,19,26,0.70
2006-03-07,24.5,24.2,30,12,21,0.00
2006-03-08,24.5,24.2,37,8,26,0.00
2006-03-09,24.5,24.2,30,10,20,0.70
2006-03-10,25.8,24.9,19,6,10,0.00
2006-03-11,25.8,24.9,21,0,10,0.00
2006-03-12,25.8,24.9,22,7,13,0.00
2006-03-13,25.8,24.9,34,5,20,0.00
2006-03-14,25.8,24.9,25,13,19,0.90
2006-03-15,27.3,25.8,35,7,21,0.00
2006-03-16,27.3,25.8,33,20,26,0.00
2006-03-17,27.3,25.8,31,15,23,0.00
2006-03-18,27.3,25.8,27,14,19,0.10
2006-03-19,27.6,25.9,25,6,13,0.00
2006-03-20,27.6,25.9,32,6,18,0.20
2006-03-21,28.0,26.1,30,8,19,0.00
2006-03-22,28.0,26.1,42,15,29,0.00
2006-03-23,28.0,26.1,47,25,35,0.00
2006-03-24,28.0,26.1,46,27,35,0.00
2006-03-25,28.0,26.1,36,16,28,0.90
2006-03-26,29.3,27.0,42,15,28,0.00
2006-03-27,29.3,27.0,49,25,33,0.00
2006-03-28,29.3,27.0,31,18,26,0.50
2006-03-29,30.4,27.5,31,11,20,0.00
2006-03-30,30.4,27.5,39,14,27,0.00
2006-03-31,30.4,27.5,39,22,28,0.70
2006-04-01,31.1,28.2,32,11,24,0.00
2006-04-02,31.1,28.2,47,22,34,0.00
2006-04-03,31.1,28.2,37,30,33,0.10
2006-04-04,32.0,28.3,38,22,29,0.60
2006-04-05,33.3,28.9,33,14,22,0.00
2006-04-06,33.3,28.9,43,14,28,0.00
2006-04-07,33.3,28.9,45,26,32,0.00
2006-04-08,33.3,28.9,45,29,35,0.00
2006-04-09,33.3,28.9,39,24,30,0.00
2006-04-10,33.3,28.9,36,22,27,0.00
2006-04-11,33.3,28.9,41,18,31,0.10
2006-04-12,33.4,29.0,44,30,35,0.10
2006-04-13,33.5,29.1,52,30,39,0.00
2006-04-14,33.5,29.1,44,32,37,0.00
2006-04-15,33.5,29.1,41,29,35,0.00
2006-04-16,33.5,29.1,32,15,27,0.20
2006-04-17,34.1,29.3,30,12,19,0.10
2006-04-18,34.2,29.4,40,11,26,0.00
2006-04-19,34.2,29.4,49,25,36,0.00
2006-04-20,34.2,29.4,54,31,41,0.00
2006-04-21,34.2,29.4,48,29,38,0.00
2006-04-22,34.2,29.4,44,25,32,0.10
2006-04-23,34.7,29.5,40,28,32,0.10
2006-04-24,34.8,29.6,44,29,35,0.00
2006-04-25,34.8,29.6,46,28,35,0.10
2006-04-26,34.8,29.7,48,31,36,0.00
2006-04-27,34.8,29.7,50,34,41,0.00
2006-04-28,34.8,29.7,56,37,45,0.10
2006-04-29,34.8,29.8,59,37,46,0.00
2006-04-30,34.6,29.8,56,35,44,0.00
2006-05-01,34.1,29.8,57,34,45,0.00
2006-05-02,33.4,29.8,55,33,43,0.20
2006-05-03,33.0,30.0,52,31,40,0.00
2006-05-04,32.4,30.0,49,32,39,0.00
2006-05-05,31.8,30.0,50,30,39,0.00
2006-05-06,31.5,30.0,53,32,42,0.00
2006-05-07,31.0,30.0,59,33,45,0.00
2006-05-08,30.4,30.0,57,35,46,0.00
2006-05-09,29.6,30.0,54,30,42,0.00
2006-05-10,29.0,30.0,57,33,44,0.00
2006-05-11,28.6,30.0,59,40,48,0.00
2006-05-12,27.9,30.0,60,39,50,0.00
2006-05-13,27.0,30.0,60,41,49,0.00
2006-05-14,25.9,30.0,63,40,50,0.00
2006-05-15,24.6,30.0,61,42,50,0.00
2006-05-16,24.4,30.0,63,44,50,0.00
2006-05-17,24.1,30.0,63,42,49,0.00
2006-05-18,23.9,30.0,62,41,50,0.00
2006-05-19,23.6,30.0,57,38,46,0.30
2006-05-20,23.5,30.3,54,33,44,0.00
2006-05-21,23.8,30.3,44,34,36,0.20
2006-05-22,24.1,30.5,43,31,36,0.10
2006-05-23,23.5,30.6,51,31,40,0.00
2006-05-24,23.0,30.6,55,36,47,0.00
2006-05-25,21.0,30.6,58,41,50,0.00
2006-05-26,18.4,30.6,50,29,43,0.00
2006-05-27,16.6,30.6,35,20,27,0.00
2006-05-28,15.3,30.6,43,19,32,0.10
2006-05-29,14.8,30.7,48,27,37,0.00
2006-05-30,14.1,30.7,55,31,43,0.00
2006-05-31,12.7,30.7,61,37,49,0.00
2006-06-01,11.2,30.7,61,43,52,0.00
2006-06-02,9.1,30.7,60,43,50,0.00
2006-06-03,7.1,30.7,64,41,52,0.00
2006-06-04,5.2,30.7,61,44,53,0.00
2006-06-05,3.6,30.7,68,43,55,0.00
2006-06-06,0.7,30.7,68,47,57,0.00
2006-06-07,0.1,30.7,64,43,52,0.10
2006-06-08,0.0,30.8,60,42,51,0.00
2006-06-09,0.0,30.8,60,40,50,0.00
2006-06-10,0.0,30.8,62,38,50,0.00
2006-06-11,0.0,30.8,64,42,52,0.00
2006-06-12,0.0,30.8,58,43,50,0.00
2006-06-13,0.0,30.8,49,33,42,0.00
2006-06-14,0.0,30.8,52,30,42,0.00
2006-06-15,0.0,30.8,56,34,46,0.00
2006-06-16,0.0,30.8,65,36,51,0.00
2006-06-17,0.0,30.8,69,46,57,0.00
2006-06-18,0.0,30.8,67,49,57,0.00
2006-06-19,0.0,30.8,63,47,54,0.00
2006-06-20,0.0,30.8,67,43,55,0.00
2006-06-21,0.0,30.8,69,46,57,0.00
2006-06-22,0.0,30.8,72,46,59,0.00
2006-06-23,0.0,30.8,75,51,62,0.00
2006-06-24,0.0,30.8,76,53,63,0.00
2006-06-25,0.0,30.8,78,54,64,0.00
2006-06-26,0.0,30.8,75,52,60,0.00
2006-06-27,0.0,30.8,69,42,55,0.00
2006-06-28,0.0,30.8,62,46,52,0.00
2006-06-29,0.0,30.8,65,45,55,0.00
2006-06-30,0.0,30.8,66,47,56,0.00
2006-07-01,0.0,30.8,69,49,58,0.00
2006-07-02,0.0,30.8,70,49,59,0.00
2006-07-03,0.0,30.8,70,47,58,0.00
2006-07-04,0.0,30.8,70,49,58,0.00
2006-07-05,0.0,30.8,66,47,56,0.00
2006-07-06,0.0,30.8,66,44,54,0.00
2006-07-07,0.0,30.8,69,45,56,0.00
2006-07-08,0.0,30.8,69,46,56,0.00
2006-07-09,0.0,30.8,67,47,55,0.00
2006-07-10,0.0,30.8,68,49,58,0.00
2006-07-11,0.0,30.8,68,52,59,0.00
2006-07-12,0.0,30.8,65,45,55,0.00
2006-07-13,0.0,30.8,73,47,59,0.00
2006-07-14,0.0,30.8,76,52,63,0.00
2006-07-15,0.0,30.8,75,53,63,0.00
2006-07-16,0.0,30.8,76,54,64,0.00
2006-07-17,0.0,30.8,79,54,64,0.00
2006-07-18,0.0,30.8,70,55,60,0.00
2006-07-19,0.0,30.8,74,54,62,0.00
2006-07-20,0.0,30.8,69,52,57,0.00
2006-07-21,0.0,30.8,70,52,59,0.00
2006-07-22,0.0,30.8,76,51,62,0.40
2006-07-23,0.0,31.2,67,51,58,0.00
2006-07-24,0.0,31.2,71,49,58,0.70
2006-07-25,0.0,31.9,74,50,62,0.00
2006-07-26,0.0,31.9,75,55,64,0.00
2006-07-27,0.0,31.9,78,56,65,0.00
2006-07-28,0.0,31.9,75,56,64,0.00
2006-07-29,0.0,31.9,72,53,62,0.00
2006-07-30,0.0,31.9,68,50,57,0.00
2006-07-31,0.0,31.9,61,42,52,0.00
2006-08-01,0.0,31.9,63,39,51,0.00
2006-08-02,0.0,31.9,68,45,55,0.00
2006-08-03,0.0,31.9,67,47,56,0.00
2006-08-04,0.0,31.9,69,47,55,0.00
2006-08-05,0.0,31.9,68,45,54,0.00
2006-08-06,0.0,31.9,68,45,55,0.00
2006-08-07,0.0,31.9,67,45,54,0.00
2006-08-08,0.0,31.9,68,44,56,0.00
2006-08-09,0.0,31.9,71,43,56,0.00
2006-08-10,0.0,31.9,70,48,58,0.00
2006-08-11,0.0,31.9,67,46,56,0.00
2006-08-12,0.0,31.9,70,47,57,0.00
2006-08-13,0.0,31.9,71,47,57,0.00
2006-08-14,0.0,31.9,70,47,56,0.00
2006-08-15,0.0,31.9,67,44,55,0.00
2006-08-16,0.0,31.9,68,46,56,0.00
2006-08-17,0.0,31.9,68,43,54,0.00
2006-08-18,0.0,31.9,68,45,55,0.00
2006-08-19,0.0,31.9,69,46,56,0.00
2006-08-20,0.0,31.9,72,48,58,0.00
2006-08-21,0.0,31.9,69,51,59,0.00
2006-08-22,0.0,31.9,71,49,59,0.00
2006-08-23,0.0,31.9,65,52,58,0.00
2006-08-24,0.0,31.9,68,47,56,0.00
2006-08-25,0.0,31.9,67,47,55,0.00
2006-08-26,0.0,31.9,66,42,53,0.00
2006-08-27,0.0,31.9,70,45,56,0.00
2006-08-28,0.0,31.9,72,49,59,0.00
2006-08-29,0.0,31.9,68,48,56,0.00
2006-08-30,0.0,31.9,68,47,57,0.00
2006-08-31,0.0,31.9,68,44,54,0.00
2006-09-01,0.0,31.9,69,45,55,0.00
